Seth Green,35,6,7,85.7,57,3,1,267
Ben Gulbranson,1,6,9,66.7,64,1,0,163.1
Richie Harrington,2,6,9,66.7,66,1,0,164.9
Latrez Harrison,29,6,16,37.5,31,0,0,53.8
Chad Huffman,3,6,9,66.7,46,0,0,109.6
Richie James,31,6,8,75,80,0,0,159
Josiah Johnson,19,6,9,66.7,39,0,1,80.8
Quadry Jones,6,6,7,85.7,138,2,0,345.6
Cody Kempt,3,6,26,23.1,52,0,2,24.5
Mitch Kimble,2,6,19,31.6,37,0,1,37.4
Corey Lacanaria,46,6,7,85.7,84,0,1,157.9
Nick Lomax,5,6,13,46.2,76,0,0,95.3
Thomas MacVittie,3,6,11,54.5,24,0,2,36.5
Cedric McCloud,1,6,22,27.3,63,0,0,51.3
Scott McCummings,22,6,12,50,159,2,0,216.3
Tanner McGee,1,6,8,75,145,2,0,309.8
Ryan McManus,5,6,14,42.9,47,0,0,71.1
Jordan Moore,3,6,12,50,63,1,0,121.6
Nick Moore,37,6,7,85.7,176,3,0,438.3
Emmett Morehead,1,6,15,40,87,0,0,88.7
Alex Mortensen,4,6,17,35.3,63,1,2,62.3
Miller Mosley,2,6,15,40,131,1,2,108.7
Tribble Reese,3,6,11,54.5,58,2,0,158.8
Tommy Saunders,46,6,8,75,93,2,0,255.2
Bryson Smith,28,6,10,60,151,2,1,232.8
Luke Sniewski,3,6,10,60,161,1,0,228.2
Warren Suess,4,6,13,46.2,67,0,0,89.4
Eddie Sullivan,5,6,24,25,134,1,0,85.7
Matt Swanson,7,6,12,50,106,1,0,151.7
Toa Taua,45,6,7,85.7,96,1,0,248.1
David Vega,5,6,13,46.2,63,1,0,112.2
Spencer Whipple,4,6,12,50,54,0,2,54.5
Terrell Williams,35,6,8,75,214,3,1,398.5
Micah Wilson,13,6,11,54.5,63,1,1,114.5
Zamar Wise,8,6,9,66.7,22,0,0,87.2
Patrick Witt,4,6,8,75,48,0,0,125.4
Cam Akers,36,5,8,62.5,97,0,0,164.4
Sam Allen,4,5,13,38.5,40,0,2,33.5
Griffin Alstott,3,5,6,83.3,31,1,0,181.7
Luke Altmyer,3,5,9,55.6,18,0,0,72.4
Robert Arnheim,39,5,7,71.4,123,2,0,313.3
Brandon Avalos,2,5,15,33.3,18,0,1,30.1
D.J. Banks,46,5,8,62.5,115,1,1,199.5
Tyler Beatty,3,5,18,27.8,33,0,2,21
Shavodrick Beaver,10,5,9,55.6,68,0,1,96.8
Jamie Beeghley,5,5,9,55.6,62,0,1,91.2
Joe Bento,5,5,16,31.3,30,0,2,22
Josh Bordner,21,5,10,50,96,0,1,110.6
Torrence Botts,4,5,8,62.5,74,0,0,140.2
Taylor Burch,6,5,7,71.4,38,0,0,117
Derrick Bush,37,5,6,83.3,129,3,0,428.9
Michael Bush,36,5,14,35.7,115,3,0,175.4
Joey Byerly,4,5,12,41.7,73,0,0,92.8
Drew Carter,3,5,12,41.7,35,0,0,66.2
Brett Clay,2,5,12,41.7,26,0,1,43.2
Brandon Coleman,10,5,12,41.7,73,1,1,103.6
Jacob Conover,2,5,10,50,45,0,0,87.8
Billy Cosh,3,5,9,55.6,32,0,0,85.4
Nathan Costa,2,5,5,100,73,0,0,222.6
Jermaine Crenshaw,3,5,8,62.5,39,0,0,103.5
Mitchell Evans,40,5,15,33.3,58,1,0,87.8
Nacarius Fant,35,5,9,55.6,152,3,2,263
A.J. Feeley,2,5,13,38.5,87,0,0,94.7
Logan Gray,30,5,12,41.7,31,0,2,30
Vic Hall,42,5,9,55.6,77,1,0,164.1
Collin Hannigan,7,5,9,55.6,102,1,1,165.2
Jaylen Henderson,3,5,8,62.5,49,0,0,114
Isaac Holder,27,5,7,71.4,204,2,1,381.9
Malik Hornsby,7,5,12,41.7,46,0,0,73.9
Sam Huard,3,5,11,45.5,51,0,0,84.4
Hansford Johnson,21,5,6,83.3,121,3,0,417.7
Amare Jones,44,5,13,38.5,72,0,2,54.2
Josh Jordan,4,5,7,71.4,61,0,0,144.6
Jeremy Kerley,45,5,7,71.4,135,1,1,252
Brett Kern,47,5,6,83.3,114,0,0,242.9
Peyton Mansell,5,5,8,62.5,83,0,1,124.7
Tyler Matthews,8,5,10,50,112,1,0,177.1
Eric McCollum,3,5,8,62.5,87,0,0,153.9
Dion Morton,34,5,6,83.3,107,2,0,343.1
Nate Morton,37,5,9,55.6,222,3,0,372.8
Michael Nebrich,5,5,14,35.7,69,0,1,62.8
Eric Page,38,5,8,62.5,104,4,1,311.7
Leotis Palmer,35,5,11,45.5,165,2,0,231.5
Austin Pettis,49,5,6,83.3,93,2,0,323.5
Quentin Pierce,37,5,9,55.6,88,3,1,225.5
Evan Prater,6,5,11,45.5,38,2,1,116.3
Conner Preston,3,5,10,50,127,1,0,189.7
Michael Radon,5,5,10,50,119,1,0,183
Mike Schmidt,5,5,6,83.3,147,1,0,344.1
Ricky Schneider,3,5,17,29.4,68,0,1,51.2
John Sciarra,3,5,12,41.7,75,1,1,105
Jaxon Shipley,48,5,8,62.5,116,3,0,308.1
Tate Smith,5,5,9,55.6,41,0,1,71.6
Kyle Snyder,3,5,8,62.5,38,0,1,77.4
McKinson Souverain,7,5,15,33.3,96,1,4,55.8
Nelson Spruce,47,5,8,62.5,83,1,0,190.9
Spencer Stack,6,5,16,31.3,42,1,2,48.9
Seth Strickland,5,5,7,71.4,111,2,0,298.9
Reece Thomas,1,5,12,41.7,40,0,0,69.7
Thayer Thomas,46,5,11,45.5,161,3,0,258.4
Scott Turner,4,5,14,35.7,43,0,0,61.5
Hutch White,36,5,7,71.4,96,4,0,375.2
Zac White,3,5,12,41.7,38,0,0,68.3
Brian Williams,18,5,10,50,101,3,1,213.8
Malik Williams,57,5,12,41.7,121,5,0,263.9
Marshall Williams,32,5,6,83.3,174,2,0,436.9
Antavious Willis,11,5,7,71.4,51,1,1,151.2
Aaron Alexander,25,4,11,36.4,100,2,3,118.2
Marion Barber III,38,4,7,57.1,59,2,2,165.1
Cameron Birse,5,4,4,100,37,0,0,177.7
Tanyon Bissell,27,4,7,57.1,141,3,0,367.8
Jovon Bouknight,47,4,7,57.1,126,4,0,396.9
Rex Burkhead,44,4,7,57.1,46,3,0,253.8
Devin Butler,19,4,6,66.7,54,1,0,197.3
Emmanuel Byers,18,4,6,66.7,165,3,0,462.7
Nick Cannon,4,4,7,57.1,65,1,0,182.3
James Casey,25,4,12,33.3,37,2,1,97.6
Alex Cate,5,4,14,28.6,56,0,1,47.9
Andrew Celis,27,4,8,50,112,2,0,250.1
B.J. Coleman,1,4,8,50,21,0,1,47.1
David Cone,4,4,6,66.7,75,0,0,171.7
Brendan Cross,7,4,13,30.8,18,0,0,42.4
Mason Cunningham,3,4,7,57.1,31,0,0,94.3
Quinshad Davis,51,4,4,100,121,4,0,684.1
Scott Deke,2,4,9,44.4,42,1,1,98.1
Terrence Edwards,34,4,6,66.7,64,0,0,156.3
Bruce Ellington,37,4,5,80,36,1,0,206.5
Samson Evans,14,4,4,100,43,3,0,437.8
Richie Falgout,31,4,4,100,110,4,0,661
Brandon Fricke,2,4,8,50,33,0,1,59.7
Justin Gage,34,4,8,50,120,2,0,258.5
Mike Gaydosz,2,4,16,25,56,1,0,75
Andy Goodenough,1,4,8,50,52,0,1,79.6
Mitch Griffis,4,4,15,26.7,56,1,0,80
Jairus Grissom,15,4,5,80,50,0,0,164
Preston Gruening,35,4,4,100,126,1,0,447.1
Ethan Hampton,2,4,10,40,23,0,0,59.3
Justin Hardy,49,4,10,40,147,2,0,229.5
Chris Harper,10,4,9,44.4,40,1,2,74
Dwayne Harris,50,4,9,44.4,153,2,0,260.6
Will Haskell,3,4,7,57.1,47,0,0,113.5
Johnny Hekker,50,4,5,80,35,0,1,98.8
Marcus Herford,39,4,6,66.7,32,0,0,111.5
A.J. Highsmith,14,4,6,66.7,53,1,0,195.9
Alonzo Highsmith,18,4,7,57.1,18,0,1,50.2
Tres Houston,31,4,9,44.4,117,1,0,190.3
Lil'Jordan Humphrey,28,4,7,57.1,45,1,0,158.3
Joey Iosefa,32,4,7,57.1,71,2,0,236.6
Tucker Israel,2,4,4,100,25,0,0,152.5
John Johnson,38,4,4,100,88,2,0,449.8
Kerryon Johnson,36,4,4,100,14,2,0,294.4
Evan Landi,36,4,7,57.1,52,1,1,138.1
Jameon Lewis,47,4,4,100,108,4,0,656.8
Marlon Lucky,48,4,6,66.7,69,4,0,383.3
Bilal Marshall,19,4,8,50,31,0,0,82.6
Reid McCollum,2,4,6,66.7,39,1,0,176.3
Sean McCormack,3,4,13,30.8,29,0,1,34.1
Quinton McCown,5,4,11,36.4,26,1,1,68
Malik McGue,9,4,6,66.7,76,1,1,194.7
Darrell McNeal,47,4,11,36.4,163,2,1,202.7
Will Monday,52,4,5,80,41,0,0,148.9
Matt Morin,3,4,8,50,84,1,1,154.5
Brett Nelson,2,4,7,57.1,27,0,0,89.5
Perry Olsen,8,4,12,33.3,59,1,1,85.5
Tyler Page,28,4,8,50,102,1,0,198.4
Corey Partridge,40,4,6,66.7,96,2,0,311.1
Charles Pauley,24,4,6,66.7,195,4,1,526.3
Mike Paulus,3,4,13,30.8,33,0,2,21.3
Cade Pearson,1,4,4,100,17,0,0,135.7
Mike Perish,1,4,10,40,42,0,0,75.3
Andy Peters,1,4,8,50,26,0,0,77.3
Robbie Picazo,2,4,4,100,22,0,0,146.2
Chris Potter,42,4,8,50,81,1,0,176.3
Colten Rastetter,26,4,4,100,44,1,0,274.9
Matt Roark,26,4,7,57.1,15,0,0,75.1
Ryne Robinson,50,4,7,57.1,120,1,0,248.3
Jack Rolovich,2,4,8,50,37,0,1,63.9
Yannis Routsas,48,4,5,80,35,0,0,138.8
Brandon Rutley,45,4,7,57.1,63,1,0,179.9
Jason Samples,36,4,10,40,114,2,1,181.8
Khalil Shakir,42,4,5,80,20,1,1,139.6
Andy Shatley,11,4,11,36.4,59,1,2,75.1
Will Spiers,67,4,6,66.7,35,0,0,115.7
Chris Streveler,8,4,11,36.4,37,1,1,76.4
Billy Tapp,4,4,6,66.7,54,0,0,142.3
Shaun Taylor,1,4,4,100,21,0,0,144.1
Tucker Tipton,5,4,6,66.7,45,0,0,129.7
Laquon Treadwell,35,4,7,57.1,153,1,1,259.3
Tyhier Tyler,15,4,10,40,118,0,1,119.1
Jared Wackerly,1,4,5,80,36,0,0,140.5
Shaq Washington,42,4,5,80,71,1,0,265.3
Cliff Watkins,4,4,10,40,21,0,2,17.6
Tee Webb,3,4,11,36.4,23,0,2,17.6
Parker Welch,4,4,7,57.1,59,1,0,175.1
Darron White,47,4,9,44.4,96,2,1,185.2
A.J. Whitmore,37,4,12,33.3,131,1,1,135.9
Cedric Wilson,26,4,5,80,130,1,0,364.4
Price Wilson,3,4,7,57.1,88,0,0,162.7
Natano Woods,2,4,7,57.1,12,0,0,71.5
Kendall Wright,50,4,12,33.3,114,2,2,134.8
Luke Wright,3,4,7,57.1,44,0,1,81.4
Armando Allen,41,3,3,100,18,1,0,260.4
Keenan Allen,33,3,3,100,52,1,0,355.6
Zach Allen,6,3,14,21.4,16,0,0,31
Anthony Alridge,38,3,5,60,34,1,1,143.1
Vincent Amendola,2,3,4,75,48,0,0,175.8
Gunnar Amos,4,3,10,30,33,0,1,37.7
Colt Anderson,33,3,15,20,37,0,2,14.1
Jabari Arthur,41,3,7,42.9,12,0,0,57.3
Kalen Ballage,46,3,4,75,30,1,0,220.5
Blade Bassler,21,3,5,60,25,1,0,168
Aaron Bates,52,3,3,100,68,1,0,400.4
Jesse Blair,6,3,5,60,31,1,0,178.1
Christian Blake,34,3,5,60,32,0,0,113.8
J.P. Blecksmith,5,3,4,75,104,0,0,293.4
Peter Boehme,51,3,3,100,42,1,0,327.6
Brandon Bolden,48,3,4,75,49,0,0,177.9
Tyler Boyd,38,3,4,75,96,0,0,276.6
Joey Bozich,4,3,9,33.3,12,0,1,22.3
Darius Bracy,23,3,3,100,26,1,0,282.8
Brady,1,3,5,60,27,0,0,105.4
Chad Brinker,27,3,5,60,146,3,0,503.3
Kyle Brotzman,52,3,3,100,87,0,0,343.6
Darveon Brown,7,3,3,100,61,0,0,270.8
Kevin Brown,1,3,7,42.9,35,0,0,84.9
Landon Brown,3,3,10,30,25,0,1,31
Cody Bruns,25,3,4,75,73,1,0,310.8
Devin Burns,4,3,4,75,47,0,0,173.7
Jeff Carpenter,34,3,3,100,46,2,0,448.8
Devonte Christopher,37,3,4,75,40,0,0,159
Andrew Clifford,4,3,5,60,33,1,1,141.4
Austin Conway,51,3,5,60,26,1,0,169.7
James Conwright,1,3,6,50,24,0,0,83.6
Britain Covey,44,3,3,100,71,2,0,518.8
Chris Covington,27,3,12,25,31,0,2,13.4
Brandon Cox,1,3,3,100,17,0,0,147.6
T.W. Cunningham,8,3,4,75,-4,0,0,66.6
Orleans Darkwa,46,3,5,60,77,2,1,281.4
Zack Darlington,2,3,7,42.9,9,0,0,53.7
Ryan Davis,39,3,4,75,105,3,0,543
Tyler Davis,33,3,4,75,58,0,0,196.8
Eric Decker,43,3,4,75,49,2,0,342.9
Jeremy Deering,44,3,4,75,6,0,0,87.6
Dalton Demos,7,3,11,27.3,27,0,1,29.7
Pete Dinovo,2,3,9,33.3,18,0,0,50.1
Conner Dixon,1,3,5,60,37,1,0,188.2
Phillip Dorsett,41,3,3,100,42,1,0,327.6
Jon Dubravac,12,3,3,100,141,3,0,824.8
Brad Ekwerekwu,40,3,4,75,53,1,0,268.8
Austin Elrod,2,3,6,50,28,0,0,89.2
Lee Evans,37,3,5,60,66,0,1,130.9
Zac Everett,35,3,3,100,34,0,0,195.2
Cam Fancher,2,3,6,50,46,0,0,114.4
John Ferguson,2,3,9,33.3,48,0,0,78.1
Jalen Fitzpatrick,36,3,4,75,110,1,0,388.5
Chris Forcier,5,3,10,30,22,1,1,61.5
Dwayne Frampton,25,3,4,75,29,2,0,300.9
Austin Franklin,32,3,3,100,9,0,0,125.2
Ke'Mon Freeman,46,3,9,33.3,73,2,0,174.8
Devin Fuller,42,3,4,75,41,1,0,243.6
Tyler Gabbert,3,3,7,42.9,30,1,0,126
Desmond Gee,46,3,5,60,71,1,0,245.3
Casey Gillin,1,3,3,100,47,0,0,231.6
Jaylen Gipson,7,3,6,50,12,0,0,66.8
Derek Green,3,3,8,37.5,2,0,1,14.6
Jalen Greene,31,3,5,60,127,1,0,339.4
Nash Griffin,24,3,3,100,36,0,0,200.8
Zach Griffith,2,3,6,50,31,0,0,93.4
Eugene Gross,46,3,5,60,65,1,0,235.2
Andrew Haidet,4,3,6,50,44,1,0,166.6
Marvin Hall,28,3,3,100,91,2,0,574.8
Markell Harrison,3,3,3,100,20,0,0,156
Keron Henry,33,3,10,30,47,1,1,82.5
Antonio Henton,4,3,6,50,57,1,0,184.8
Pat Hoderny,3,3,8,37.5,31,0,0,70.1
Stephen Hogan,9,3,6,50,18,0,0,75.2
Billy Hubbard,11,3,3,100,67,1,0,397.6
Will Hunt,1,3,5,60,9,0,0,75.1
Kingsley Ifedi,5,3,9,33.3,21,0,2,8.5
Amarri Jackson,32,3,4,75,67,1,0,298.2
James Jones,35,3,7,42.9,58,1,0,159.6
Jim Jones,16,3,3,100,112,1,0,523.6
Maurice Jones,36,3,6,50,43,1,0,165.2
Ronald Jones,26,3,3,100,51,2,0,462.8
Zay Jones,49,3,4,75,36,1,0,233.1
Chad Kapanui,11,3,8,37.5,116,2,0,241.8
Dennis Kennedy,44,3,6,50,86,0,0,170.4
Tremayne Kirkland,18,3,6,50,101,1,0,246.4
Cole Kramer,9,3,5,60,62,2,1,256.2
Jorvorskie Lane,46,3,5,60,128,1,0,341
Dwayne Lawson,4,3,9,33.3,51,0,0,80.9
Jajuan Lawson,4,3,5,60,54,0,0,150.7
Reshard Lee,22,3,4,75,81,0,0,245.1
Tyjon Lindsey,37,3,3,100,88,1,0,456.4
Gavin Locklear,18,3,4,75,86,0,0,255.6
Dante Love,40,3,8,37.5,30,0,0,69
Charles Lovett,39,3,4,75,82,3,0,494.7
Marshawn Lynch,35,3,4,75,55,2,0,355.5
Chad Manis,12,3,4,75,24,0,0,125.4
Deandre Martin,17,3,5,60,48,0,0,140.6
Matt Masker,1,3,3,100,17,0,0,147.6
Eric Mathews,7,3,5,60,24,1,0,166.3
Jared McBride,4,3,10,30,30,0,0,55.2
Hamish McClure,1,3,3,100,20,0,0,156
Austin McCoy,50,3,4,75,39,0,0,156.9
Justice McCoy,7,3,6,50,32,0,2,28.1
Trey McDonald,44,3,4,75,22,0,0,121.2
Andy Mignery,10,3,4,75,37,0,0,152.7
Matt Miller,44,3,6,50,38,2,0,213.2
Jalen Milroe,4,3,7,42.9,41,1,0,139.2
D.J. Moore,36,3,5,60,36,0,0,120.5
Dontrell Moore,48,3,7,42.9,78,2,1,202.2
Jeremy Moore,35,3,3,100,68,0,0,290.4
Phillip Moss,13,3,13,23.1,25,0,2,8.5
Jordy Nelson,32,3,6,50,73,2,0,262.2
Nick Nelson,3,3,6,50,22,0,0,80.8
Seth Newton,12,3,5,60,58,1,0,223.4
Lew Nichols,21,3,3,100,41,0,0,214.8
Evan Olaes,2,3,6,50,22,0,1,47.5
Briggs Orsbon,49,3,4,75,40,1,0,241.5
Ricky Pearsall,22,3,3,100,111,1,0,520.8
Eric Peterman,46,3,5,60,68,1,0,240.2
Mark Petruziello,2,3,7,42.9,26,0,0,74.1
Dante Pettis,52,3,5,60,125,1,0,336
Adam Porter,13,3,4,75,49,0,0,177.9
Taylor Price,44,3,4,75,79,2,0,405.9
Bobby Rainey,43,3,5,60,53,2,0,281
Robert Ratliff,2,3,7,42.9,24,0,2,14.5
Anthony Ratliff-Williams,32,3,6,50,86,2,0,280.4
Nate Ray,8,3,5,60,37,0,0,122.2
Ryan Roberts,2,3,7,42.9,28,0,0,76.5
Jalen Robinette,44,3,6,50,130,3,0,397
Jake Rodrigues,2,3,6,50,67,1,1,165.5
Marcelo Rodriguez,1,3,5,60,8,0,2,-6.6
Sam Rogers,50,3,4,75,35,1,0,231
Bobby Rome,27,3,4,75,125,1,0,420
Fred Ross,42,3,3,100,60,1,0,378
Jamie Sackville,39,3,3,100,26,1,0,282.8
Louie Sakoda,51,3,4,75,51,0,0,182.1
Jack Salopek,2,3,5,60,20,0,0,93.6
Tanner Schafer,1,3,5,60,18,0,0,90.2
Matt Schell,3,3,3,100,14,0,0,139.2
Gerrin Scott,3,3,6,50,61,1,0,190.4
Ryan Scott,42,3,4,75,94,1,0,354.9
Sean Sellwood,46,3,3,100,68,1,0,400.4
R.J. Shelton,51,3,4,75,59,0,1,148.9
Frantz Simeon,22,3,3,100,44,0,0,223.2
Garrett Simpson,3,3,3,100,55,0,0,254
Jamill Smith,44,3,4,75,66,1,0,296.1
Shaky Smithson,23,3,9,33.3,42,1,0,109.2
Tyler Snead,35,3,5,60,137,3,0,488.2
Benjamin Snell,39,3,7,42.9,59,1,0,160.8
Jeffrey Solomon,14,3,3,100,93,1,0,470.4
Zac Stacy,45,3,10,30,67,1,2,79.3
Elijah Staley,2,3,5,60,51,1,0,211.7
Preston Stone,2,3,6,50,24,0,0,83.6
Jon Stoner,2,3,3,100,30,0,0,184
D.J. Stubbs,43,3,5,60,121,0,0,263.3
Ryan Switzer,53,3,5,60,105,2,0,368.4
Fano Tagovailoa,18,3,4,75,71,0,0,224.1
Jordan Taylor,41,3,5,60,79,0,0,192.7
Brady Thomas,3,3,3,100,55,0,0,254
Kadarius Toney,38,3,6,50,82,1,0,219.8
Matt Trannon,39,3,4,75,67,2,0,380.7
KaVontae Turpin,42,3,5,60,86,1,1,230.5
Matt Valecce,4,3,7,42.9,27,0,0,75.3
Joe Walker,26,3,4,75,41,1,0,243.6
Hunter Wall,2,3,5,60,19,1,0,157.9
Jonathan Ward,42,3,6,50,69,1,0,201.6
Chance Warren,28,3,6,50,35,1,0,154
Jason Washington,7,3,7,42.9,39,0,0,89.7
Trent Whittemore,13,3,3,100,41,2,0,434.8
CJ Williams,29,3,4,75,90,1,0,346.5
Mike Williams,26,3,3,100,57,1,0,369.6
Keondre Wudtee,4,3,8,37.5,33,1,0,113.4
Kade Young,1,3,5,60,23,0,1,58.6
Drew Zaubi,2,3,4,75,38,0,0,154.8
Austin Zouzalik,46,3,4,75,66,1,0,296.1
Aaron Zwahlen,1,3,10,30,32,0,1,36.9
T.J. Acree,27,2,4,50,62,1,0,262.7
Deon Adams,14,2,2,100,51,0,0,314.2
Tarrion Adams,50,2,3,66.7,22,2,0,348.3
Mike Alexander,23,2,3,66.7,35,0,0,164.7
Alex Allen,41,2,2,100,93,1,0,655.6
Ryan Allen,37,2,2,100,15,0,0,163
Aundrae Allison,22,2,4,50,75,1,0,290
Dennis Andrews,29,2,3,66.7,73,0,0,271.1
Curtis Ansel,28,2,3,66.7,49,0,1,137.2
Wil Appleton,1,2,2,100,17,0,0,171.4
Derek Armah,45,2,2,100,68,0,0,385.6
Matt Asiata,31,2,4,50,36,2,0,290.6
Jared Atkinson,20,2,3,66.7,56,0,0,223.5
Demarcus Ayers,40,2,3,66.7,49,2,0,423.9
Andre Baccellia,39,2,3,66.7,66,0,1,184.8
Antwon Bailey,43,2,3,66.7,45,0,0,192.7
Montee Ball,49,2,2,100,57,1,0,504.4
Cade Ballard,4,2,6,33.3,106,1,1,203.4
Andrew Banks,12,2,3,66.7,30,0,0,150.7
Saquon Barkley,38,2,2,100,36,1,0,416.2
Brooks Barnard,36,2,2,100,15,0,0,163
Blake Barnes,2,2,3,66.7,9,0,0,91.9
Mike Barr,34,2,2,100,29,0,0,221.8
Nick Basquine,24,2,4,50,25,1,1,135
Sal Battles,4,2,6,33.3,19,0,0,59.9
Dillon Baxter,13,2,2,100,9,1,0,302.8
Glen Beard,11,2,3,66.7,31,0,0,153.5
Doug Beaumont,44,2,2,100,65,0,0,373
Gavin Beerup,2,2,13,15.4,37,0,2,8.5
Duane Bennett,49,2,2,100,10,1,0,307
Earl Bennett,35,2,4,50,45,1,0,227
E.J. Biggers,44,2,2,100,95,1,0,664
Brett Biggs,24,2,3,66.7,106,1,0,473.5
Bivin,3,2,8,25,4,0,0,29.2
Steven Black,26,2,4,50,19,0,0,89.9
Bryan Blew,20,2,9,22.2,16,0,1,14.9
A.J. Blue,37,2,5,40,47,0,0,119
Bryce Bobo,43,2,2,100,78,2,0,757.6
Codi Boek,4,2,4,50,18,0,0,87.8
Linell Bonner,32,2,3,66.7,68,1,0,367.1
Blake Bost,2,2,7,28.6,18,0,1,21.6
Mark Bradley,20,2,2,100,47,1,0,462.4
Mike Brandtner,47,2,2,100,50,0,0,310
Lavon Brazill,49,2,3,66.7,54,1,0,327.9
Brandon Breazell,35,2,4,50,86,1,0,313.1
Jereme Brooks,49,2,2,100,40,1,0,433
Paxton Brooks,30,2,3,66.7,33,0,0,159.1
Antonio Brown,41,2,5,40,26,1,0,149.7
Derrick Brown,1,2,5,40,23,0,1,38.6
Josh Brown,36,2,3,66.7,-9,0,0,41.5
Tim Brown,20,2,2,100,8,1,0,298.6
Ashton Broyld,23,2,3,66.7,13,0,0,103.1
Michael Brunker,7,2,4,50,36,0,0,125.6
Dave Brytus,47,2,2,100,9,0,0,137.8
Kenneth Buckley,32,2,2,100,52,1,0,483.4
Chad Bumphis,50,2,5,40,8,0,0,53.4
Rudy Burgess,43,2,2,100,35,1,0,412
Logan Burnett,2,2,2,100,33,0,0,238.6
Anthony Butler,42,2,3,66.7,83,0,0,299.1
Ronald Butler,25,2,5,40,88,2,1,279.8
Jay Butterfield,1,2,3,66.7,22,0,0,128.3
Patrick Byrne,5,2,7,28.6,18,0,1,21.6
Andre Caldwell,51,2,3,66.7,35,1,0,274.7
Makoa Camanse-Stevens,17,2,3,66.7,72,0,0,268.3
Brandon Carey,27,2,2,100,48,2,0,631.6
Brion Carnes,2,2,2,100,26,0,0,209.2
Bryson Carroll,21,2,3,66.7,44,2,0,409.9
Chris Carson,21,2,3,66.7,31,0,0,153.5
Jason Carter,39,2,5,40,69,1,0,221.9
Richie Casey,41,2,4,50,88,1,0,317.3
Colt Charles,3,2,3,66.7,20,0,1,56
Bradley Chavez,21,2,2,100,53,1,0,487.6
Henri Childs,24,2,3,66.7,83,1,0,409.1
B.J. Chitty,37,2,2,100,34,0,0,242.8
Jordan Christensen,2,2,4,50,25,0,0,102.5
Brendon Clark,3,2,4,50,29,1,0,193.4
Travis Clark,1,2,3,66.7,16,0,1,44.8
Patrick Cobbs,48,2,3,66.7,43,2,0,407.1
Nick Coleman,4,2,2,100,15,0,0,163
Ricky Cookman,2,2,4,50,15,0,1,31.5
Deontae Cooper,38,2,2,100,6,0,0,125.2
Brian Copple,24,2,2,100,27,0,0,213.4
Jeff Creveling,2,2,4,50,29,0,0,110.9
Bentlee Critcher,38,2,3,66.7,50,0,0,206.7
Jalen Cropper,27,2,3,66.7,87,2,0,530.3
Jamison Crowder,50,2,4,50,33,1,0,201.8
Will Crowder,1,2,2,100,28,0,0,217.6
Kevin Curtis,22,2,6,33.3,38,0,0,86.5
Christian Daniels,10,2,2,100,14,0,0,158.8
Owen Daniels,34,2,6,33.3,9,0,2,-20.7
Beau Davis,2,2,9,22.2,21,0,4,-47.1
Bernard Davis,24,2,4,50,18,0,0,87.8
Britt Davis,42,2,4,50,17,0,0,85.7
Corey Davis,50,2,2,100,40,0,0,268
Fabian Davis,35,2,5,40,83,0,0,179.4
Trenard Davis,19,2,4,50,24,1,0,182.9
Theo Day,1,2,3,66.7,12,0,0,100.3
Kinkead Dent,3,2,4,50,7,0,0,64.7
Derek Devine,4,2,8,25,23,0,0,49.2
Frank Divis,21,2,3,66.7,23,0,0,131.1
Riley Dixon,39,2,2,100,0,1,0,265
Tommy Dorman,2,2,3,66.7,22,0,0,128.3
Jahan Dotson,41,2,2,100,43,0,0,280.6
Jim Dougherty,2,2,2,100,23,0,0,196.6
Curtis Drake,10,2,2,100,30,1,0,391
Dontario Drummond,28,2,2,100,64,0,0,368.8
Devin Duvernay,45,2,2,100,14,0,0,158.8
Jeremy Ebert,45,2,3,66.7,60,0,0,234.7
Jeremy Eddington,31,2,5,40,10,0,1,16.8
Tony Elliott,20,2,3,66.7,37,0,0,170.3
Eotis,1,2,3,66.7,12,0,0,100.3
Duane Epperson,11,2,2,100,23,1,0,361.6
Jarred Evans,11,2,5,40,10,0,0,56.8
Markis Facyson,31,2,3,66.7,26,0,0,139.5
Ebahn Feathers,6,2,3,66.7,7,1,0,196.3
Josh Febus,9,2,5,40,6,0,0,50.1
Jonah Fitzgerald,2,2,4,50,21,0,0,94.1
Isaiah Ford,39,2,4,50,44,0,0,142.4
Jacoby Ford,47,2,2,100,55,1,0,496
Tyree Foreman,20,2,2,100,39,0,0,263.8
Bruce Francis,38,2,4,50,88,0,0,234.8
Adam Frederick,3,2,6,33.3,7,0,1,9.8
Billy Freeman,40,2,2,100,60,1,0,517
Colby Freeman,5,2,3,66.7,26,0,0,139.5
Marcus Furman,33,2,2,100,56,1,0,500.2
Jabar Gaffney,23,2,3,66.7,49,0,0,203.9
Sam Gagliano,10,2,2,100,62,0,0,360.4
Bobby Garner,28,2,2,100,35,1,0,412
Stephon Gilmore,38,2,3,66.7,68,0,0,257.1
David Givens,21,2,4,50,81,0,0,220.1
Tucker Gleason,2,2,3,66.7,35,0,0,164.7
Gonzalez,1,2,3,66.7,65,1,0,358.7
Ira Gooch,9,2,3,66.7,12,0,0,100.3
Miles Gooch,12,2,2,100,51,0,0,314.2
Jeramy Goodson,24,2,5,40,39,1,0,171.5
Charles Gordon,36,2,5,40,50,1,1,150
Cody Grace,37,2,2,100,36,0,0,251.2
Janarion Grant,46,2,2,100,26,2,0,539.2
Andre Green,2,2,5,40,8,0,1,13.4
Clark Green,47,2,6,33.3,35,0,1,49
